node_id,code,code_title,chapter,dominant_theme,code_frequency,clusters_represented,title,within_strength,label_score,colour_key,x,y
Chapter 6::group_fragmentation,group_fragmentation,group fragmentation,Chapter 6,Belonging,1,1,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>group fragmentation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 1<br><b>Clusters represented:</b> 1</p><h3>Participant pseudonyms</h3><ul><li>Sher Walker</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Sher Walker:</b> “As long as the group wrong, everybody wrong”; “mek di platoon dislike each other”; “ah you make me go roll.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",0,1,Chapter 6: Belonging,1098.3207580682106,342.92153626078755
Chapter 6::self_protection_boundary,self_protection_boundary,self protection boundary,Chapter 6,Belonging,2,2,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>self protection boundary</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 2<br><b>Clusters represented:</b> 2</p><h3>Participant pseudonyms</h3><ul><li>Davion Creed</li><li>Mike Palmer</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Davion Creed:</b> “I rather to be at home, sir. Me ah protect myself.”</li><li><b>Mike Palmer:</b> “Jus easy nuh dawg”; “go get wet”; sergeant spoke differently; “Should I really be here?”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",0,2,Chapter 6: Belonging,1037.8080177725033,-334.28311431549236
Chapter 6::temporal_disruption,temporal_disruption,temporal disruption,Chapter 6,Breaking,8,8,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>temporal disruption</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 8<br><b>Clusters represented:</b> 8</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Azari Ackeevale</li><li>Yende Redemption</li><li>Sher Walker</li><li>Kadeem Ackee</li><li>Kofi Drum</li><li>Ade Peak</li><li>Keon Hunter</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Kofi Drum:</b> “I see the sun, I see the moon.”</li><li><b>Ade Peak:</b> “Day and Night…”; “fight for what is right.”</li><li><b>Keon Hunter:</b> “One love”; “Things change with time”; “Ready to war.”</li><li><b>Kwesi Sun:</b> “we barely sleep, yuh body ah work 24/7, you hungry too.”</li><li><b>Azari Ackeevale:</b> “Take the whole hour sleep”; “Your body ah lock down”; “People ah drop, people ah collapse.”</li><li><b>Kadeem Ackee:</b> “first night”; “we ah go live like slaves, eat like slaves, and do most things like slaves.”</li><li><b>Yende Redemption:</b> “Everyone have dem calendar”; “Mark off dem day”; “looking forward to the end”; “I don't know which day is my end day for training.”</li><li><b>Sher Walker:</b> “They punish the youth every day, every day, every day”; “it is what it is”; “Mi still ah go eat the food”; “But at least mi belly full.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",4,12,Chapter 6: Breaking,961.3137526851481,199.75223070118193
Chapter 6::routine_internalisation,routine_internalisation,routine internalisation,Chapter 6,Becoming,7,7,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>routine internalisation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 7<br><b>Clusters represented:</b> 7</p><h3>Participant pseudonyms</h3><ul><li>Damion Edwards</li><li>Kaelani Seaforth</li><li>Ajani Breeze</li><li>Tafari Jelani</li><li>Mikhail Fox</li><li>Kwesi Sun</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Mikhail Fox:</b> “Condition your mind”; “mi haffi do this at 0330.”</li><li><b>Kaelani Seaforth:</b> “a repetition of a stoic standard”; “my natural way of living.”</li><li><b>Ajani Breeze:</b> “routines, communication style, and even your way of thinking.”</li><li><b>Ajani Breeze:</b> “more carefree, less structured”; “less aware of the rigors of military life.”</li><li><b>Kwesi Sun:</b> “It ah go change yuh mindset”; “if yuh nuh dweet mi can dead. That’s instinct.”</li><li><b>Damion Edwards:</b> waking early, making bed, reporting on time “slowly” trained “mi mind an mi body.”</li><li><b>Tafari Jelani:</b> discipline “infused” daily routine, “painting it into the canvas until it clicked.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",6,13,Chapter 6: Becoming,924.4872516159733,136.10744497413566
Chapter 6::endurance_conditioning,endurance_conditioning,endurance conditioning,Chapter 6,Becoming,12,12,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>endurance conditioning</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 12<br><b>Clusters represented:</b> 12</p><h3>Participant pseudonyms</h3><ul><li>Sher Walker</li><li>Sekou Roots</li><li>Damion Edwards</li><li>Kaelani Seaforth</li><li>Mikhail Fox</li><li>Kwesi Sun</li><li>Aqua Lignum</li><li>Jahlil Lagoon</li><li>Linette Brown</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Letter</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Kaelani Seaforth:</b> “stoic standard.”</li><li><b>Linette Brown:</b> “The calm before the storm.”</li><li><b>Kaelani Seaforth:</b> “A TINGE A HOPE”; “THE FIRE BURN.”</li><li><b>Mikhail Fox:</b> “Condition your mind”; “mi haffi do this at 0330.”</li><li><b>Kaelani Seaforth:</b> “a repetition of a stoic standard”; “my natural way of living.”</li><li><b>Kwesi Sun:</b> “It ah go change yuh mindset”; “if yuh nuh dweet mi can dead. That’s instinct.”</li><li><b>Sekou Roots:</b> “We have a group of friend, it’s more like we hold on, certainly we just hold on.”</li><li><b>Damion Edwards:</b> waking early, making bed, reporting on time “slowly” trained “mi mind an mi body.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",9,21,Chapter 6: Becoming,883.5490138471796,106.01436255959311
Chapter 6::reframing_as_training,reframing_as_training,reframing as training,Chapter 6,Becoming,5,5,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>reframing as training</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 5<br><b>Clusters represented:</b> 5</p><h3>Participant pseudonyms</h3><ul><li>Pam Brown</li><li>Fig Firestick</li><li>Jahlil Lagoon</li><li>Unattributed FG voice 4</li><li>Aqua Lignum</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Pam Brown:</b> “Discipline is not breaking me, it is building me.”</li><li><b>Fig Firestick:</b> “not punishment but extra training”; “If one is at war I must crawl, roll.”</li><li><b>Unattributed FG voice 4:</b> push-ups chosen “to build me to become a better person, both physically and mentally.”</li><li><b>Aqua Lignum:</b> “Don’t mek dem see yuh cry”; “jus’ push through and continue”; “ah training it soon over.”</li><li><b>Jahlil Lagoon:</b> “flat out!”; crawling; “reaction speed upgrade”; “It good fi sup’n”; “me don’t have e knowledge o’ weh e good fah.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",2,7,Chapter 6: Becoming,1064.070616449414,173.55926924130483
Chapter 6::practical_competence,practical_competence,practical competence,Chapter 6,Becoming,5,5,<div style='max-width:560px'><h2 style='margin-bottom:4px'>practical competence</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 5<br><b>Clusters represented:</b> 5</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Jahlil Lagoon</li><li>Ade Peak</li><li>Fig Firestick</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Letter</li></ul><h3>Evidence anchors</h3><ul><li><b>Ade Peak:</b> learned to drive a truck.</li><li><b>Fig Firestick:</b> “operate/work effectively without being distracted.”</li><li><b>Kwesi Sun:</b> “Mi learn fi use wacker”; “cook better”; “store work”; “Up ah di tank.”</li><li><b>Kwesi Sun:</b> “ah me deal wid tank”; “me collect and write down inna e book”; “lock up back”; “ah mi always keep e key.”</li><li><b>Jahlil Lagoon:</b> “flat out!”; crawling; “reaction speed upgrade”; “It good fi sup’n”; “me don’t have e knowledge o’ weh e good fah.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>,2,7,Chapter 6: Becoming,631.5399626827623,142.9779559907351
Chapter 6::positive_transformation,positive_transformation,positive transformation,Chapter 6,Becoming,20,20,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>positive transformation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 20<br><b>Clusters represented:</b> 20</p><h3>Participant pseudonyms</h3><ul><li>Pam Brown</li><li>Omari Stone</li><li>Ajani Breeze</li><li>Unattributed FG voice 4</li><li>Ade Peak</li><li>Britney Palmer</li><li>Tafari Jelani</li><li>Aqua Lignum</li><li>Zuberi Sunfire</li><li>Damion Edwards</li><li>Veldon Adika</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Interview</li><li>Focus group</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Britney Palmer:</b> “GOOD”; “BAD”.</li><li><b>Ade Peak:</b> learned to drive a truck.</li><li><b>Tafari Jelani:</b> “grow into the man I am now.”</li><li><b>Zuberi Sunfire:</b> “no mi want a soldier sister.”</li><li><b>Ade Peak:</b> “complete transformation of my character.”</li><li><b>Omari Stone:</b> “Not perfect, but growing. Always growing.”</li><li><b>Britney Palmer:</b> “better, more mature, and disciplined version.”</li><li><b>Ajani Breeze:</b> “Pride”; “Good”; “Positivity”; “Happy”; “Peace.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",16,36,Chapter 6: Becoming,1007.0069148527089,91.69489986146687
Chapter 6::ambivalent_unresolved_change,ambivalent_unresolved_change,ambivalent unresolved change,Chapter 6,Paintings,11,11,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>ambivalent unresolved change</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Paintings<br><b>Code frequency:</b> 11<br><b>Clusters represented:</b> 11</p><h3>Participant pseudonyms</h3><ul><li>Zuberi Sunfire</li><li>Aqua Lignum</li><li>Sher Walker</li><li>Britney Palmer</li><li>Jahlil Lagoon</li><li>Omari Stone</li><li>Kofi Drum</li><li>Lotus Rainpath</li><li>Khamari Fyah</li><li>Kadeem Ackee</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Letter</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Britney Palmer:</b> “GOOD”; “BAD”.</li><li><b>Kofi Drum:</b> “I see the sun, I see the moon.”</li><li><b>Kadeem Ackee:</b> “I am a black man”; “castel of life.”</li><li><b>Omari Stone:</b> “Not perfect, but growing. Always growing.”</li><li><b>Britney Palmer:</b> “better, more mature, and disciplined version.”</li><li><b>Aqua Lignum:</b> “even though she cussed me, she still stick with me.”</li><li><b>Lotus Rainpath:</b> “Mi have two side”; “trus mi my bad side a one a di worse you eva see.”</li><li><b>Sher Walker:</b> “stand perfectly still and look straight ahead. Yes sir, yes ma’am. And they still find me being cheeky.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",7,18,Chapter 6: Paintings,1092.9416812661264,52.48504536919154
Chapter 6::dangerous_becoming,dangerous_becoming,dangerous becoming,Chapter 6,Becoming,8,8,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>dangerous becoming</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 8<br><b>Clusters represented:</b> 8</p><h3>Participant pseudonyms</h3><ul><li>Unattributed FG voice 1</li><li>Unattributed FG voice 2</li><li>Unattributed FG voice 3</li><li>Sekou Roots</li><li>Lotus Rainpath</li><li>Khamari Fyah</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Focus group</li><li>Focus group / Interview</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Lotus Rainpath:</b> “Mi have two side”; “trus mi my bad side a one a di worse you eva see.”</li><li><b>Sekou Roots:</b> “Somebody who can mindless, just a robot. A robot”; “I mean artificial.”</li><li><b>Sekou Roots:</b> “you win the race every day”; “every day you’re better than everybody else”; “Yeah, I’m gonna become that.”</li><li><b>Unattributed FG voice 1:</b> “Your personality change”; “you start look down upon people”; “quickest person to kill somebody and then brag about it.”</li><li><b>Unattributed FG voice 3:</b> “Why them want we have to make ourselves feel superior”; “The moment we start to have pride, we are digging our own grave.”</li><li><b>Unattributed FG voice 2:</b> “When you take away a person’s free will”; “identity was being taken from them”; recruits left because they could not take it.</li><li><b>Khamari Fyah:</b> “In the world of confusion”; “she cry’s wave the sadness goodbye”; “the good to be a proud and excellent soldier”; “evil she pree.”</li><li><b>Sekou Roots:</b> “you’re better than the civilian”; “that person’s life is not gonna be worth anything to you”; “especially if it is your own family member.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",5,13,Chapter 6: Becoming,1151.8257892823458,20.180967990517104
Chapter 6::identity_continuity_resistance,identity_continuity_resistance,identity continuity resistance,Chapter 6,Becoming,8,8,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>identity continuity resistance</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 8<br><b>Clusters represented:</b> 8</p><h3>Participant pseudonyms</h3><ul><li>Sekou Roots</li><li>Davion Creed</li><li>Mike Palmer</li><li>Omari Stone</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li></ul><h3>Data sources</h3><ul><li>Focus group</li><li>Interview</li><li>Focus group / Interview</li><li>Letter</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Sekou Roots:</b> “grEAt NATION”; “MAN a War.”</li><li><b>Mike Palmer:</b> “Mi consider myself trained before mi come ah army.”</li><li><b>Sekou Roots:</b> “Nobody now really can discipline me. Me have mind on my own.”</li><li><b>Sekou Roots:</b> “No tears can’t come here”; “My humanity will always be there.”</li><li><b>Sekou Roots:</b> “Somebody who can mindless, just a robot. A robot”; “I mean artificial.”</li><li><b>Omari Stone:</b> “Hold on to yuh roots”; “Discipline nuh just come from outside, it haffi start inside.”</li><li><b>Sekou Roots:</b> “I would never be chosen to be a squad leader because I am not what they see as leadership.”</li><li><b>Davion Creed:</b> “Every discipline comes from within”; “You have to find that discipline”; “The beating never change mi.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",6,14,Chapter 6: Becoming,1004.6899269551291,-43.857523484550995
Chapter 6::kin_motivation,kin_motivation,kin motivation,Chapter 6,Becoming,10,10,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>kin motivation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 10<br><b>Clusters represented:</b> 10</p><h3>Participant pseudonyms</h3><ul><li>Azari Ackeevale</li><li>Sekou Roots</li><li>Ade Peak</li><li>Kwesi Sun</li><li>Davion Creed</li><li>Aqua Lignum</li><li>Zuberi Sunfire</li><li>Mike Palmer</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Focus group</li><li>Interview</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Azari Ackeevale:</b> “A proud mom…”; nurse figure.</li><li><b>Zuberi Sunfire:</b> “no mi want a soldier sister.”</li><li><b>Ade Peak:</b> “Day and Night…”; “fight for what is right.”</li><li><b>Davion Creed:</b> “My daughter relies on me”; “she can’t help herself.”</li><li><b>Aqua Lignum:</b> “Mi ah do this fi mi bredda”; “mi want dem have a better life.”</li><li><b>Ade Peak:</b> “Seen your mother crying”; “push you harder”; “make your mother proud”; “promised to always do.”</li><li><b>Azari Ackeevale:</b> JDF was not “family oriented” and did not make her happy; advised younger self to follow dreams elsewhere.</li><li><b>Mike Palmer:</b> “Mi can hear her voice inna mi head as sey discipline, always”; “ah she mek mi still come here”; “she love army.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",8,18,Chapter 6: Becoming,948.5114857219596,14.93870781210967
Chapter 6::principle_purpose_orientation,principle_purpose_orientation,principle purpose orientation,Chapter 6,Becoming,22,22,<div style='max-width:560px'><h2 style='margin-bottom:4px'>principle purpose orientation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 22<br><b>Clusters represented:</b> 22</p><h3>Participant pseudonyms</h3><ul><li>Fig Firestick</li><li>Tafari Jelani</li><li>Ade Peak</li><li>Unattributed FG voice 3</li><li>Kwesi Sun</li><li>Mike Palmer</li><li>Damion Edwards</li><li>Pam Brown</li><li>Ajani Breeze</li><li>Linette Brown</li><li>Shanice Grove</li><li>Omari Stone</li><li>Veldon Adika</li><li>Kaelani Seaforth</li><li><i>+2 more</i></li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Focus group</li><li>Interview</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Kaelani Seaforth:</b> “stoic standard.”</li><li><b>Linette Brown:</b> “The calm before the storm.”</li><li><b>Sekou Roots:</b> “grEAt NATION”; “MAN a War.”</li><li><b>Tafari Jelani:</b> “grow into the man I am now.”</li><li><b>Kaelani Seaforth:</b> “A TINGE A HOPE”; “THE FIRE BURN.”</li><li><b>Ade Peak:</b> “complete transformation of my character.”</li><li><b>Ade Peak:</b> “Day and Night…”; “fight for what is right.”</li><li><b>Fig Firestick:</b> “operate/work effectively without being distracted.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>,19,41,Chapter 6: Becoming,968.4549081572297,69.70876175813584
Chapter 6::alternative_oppositional_future,alternative_oppositional_future,alternative oppositional future,Chapter 6,Becoming,6,6,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>alternative oppositional future</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Mike Palmer</li><li>Azari Ackeevale</li><li>Mikhail Fox</li><li>Sekou Roots</li><li>Nia Rebel</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Letter</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Azari Ackeevale:</b> “A proud mom…”; nurse figure.</li><li><b>Nia Rebel:</b> Nia refused the word “discipline.”</li><li><b>Mike Palmer:</b> “Mi consider myself trained before mi come ah army.”</li><li><b>Mikhail Fox:</b> “control an individual or a group of people under the guise that, oh, you are disciplined.”</li><li><b>Sekou Roots:</b> “I would never be chosen to be a squad leader because I am not what they see as leadership.”</li><li><b>Azari Ackeevale:</b> JDF was not “family oriented” and did not make her happy; advised younger self to follow dreams elsewhere.</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",6,12,Chapter 6: Becoming,922.4847565197805,-87.1949628828205
Chapter 6::hope_resilience,hope_resilience,hope resilience,Chapter 6,Paintings,9,9,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>hope resilience</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Paintings<br><b>Code frequency:</b> 9<br><b>Clusters represented:</b> 9</p><h3>Participant pseudonyms</h3><ul><li>Linette Brown</li><li>Shanice Grove</li><li>Nia Rebel</li><li>Zuberi Sunfire</li><li>Kalifa Driftwood</li><li>Zhara Coral</li><li>Nyla Freedom</li><li>Kaelani Seaforth</li><li>Ajani Breeze</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Interview</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Nia Rebel:</b> ‘Hurt’; ‘Scared’; ‘Kind’.</li><li><b>Kalifa Driftwood:</b> “we go ahead doing the loved.”</li><li><b>Nyla Freedom:</b> “HOPE”; “Trying to see The light.”</li><li><b>Kaelani Seaforth:</b> “A TINGE A HOPE”; “THE FIRE BURN.”</li><li><b>Zhara Coral:</b> “Yet in the light, Hope does Abide.”</li><li><b>Ajani Breeze:</b> “Pride”; “Good”; “Positivity”; “Happy”; “Peace.”</li><li><b>Linette Brown:</b> “Always keep pushing no matter what”; “The sky isn’t the limit for you.”</li><li><b>Zuberi Sunfire:</b> “Night come creeping, Shadow come. But the light side rise, blaze like fire.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",5,14,Chapter 6: Paintings,1041.0507237366544,12.759849540203106
